ages in 100ps
34981.16658615459
3514.615103040357
26178.380946341647
9386.55183237562
28257.401052981833
16779.53806086289
9390.63962420942
1077.4793229150016
23414.323032753033
19523.94886579548
13089.586284162122
13414.659046789558
39481.60180812095
9706.590541988378
35386.221353121524
13286.442858277363
9316.452375351057
38407.32926019468
6269.614070259644
45320.14302009304
2106.450051793365
1018.5478443172321
33035.670494896855
11254.050158157923
91751.41549694623
11435.987752508365
6813.910699529273
1712.4537065903503
18929.563175484243
46018.984465261645
1366.0120919488913
4276.6917811470685
922.57236620107
29602.751348970545
14889.069791954807
31772.718746267936
41207.75907588384
6142.641818132639
2827.367090066509
19065.138901152128
33791.37491617248
18622.209658106825
1046.3803880259152
24397.097266034954
26152.276685090408
21658.316787641455
13778.246542700897
3227.4185331351828
6186.140961346302
23365.487960523937
482.554001752198
48565.24807379926
27497.142432028304
26374.64261509623
903.8429965946492
13526.452336752667
7593.190538608811
18918.560619482174
15821.639224959417
4043.4018311922414
9957.375307196213
5250.143901966057
6902.750553770977
25608.59043596271
116.2676190385604
7726.26558566372
44522.97658983647
5894.47016483043
23723.157389407657
47209.429129008124
83529.69113018904
7352.493365193666
17085.813678044735
571.4800209528439
25581.48061285899
33101.68813079901
389.60089583077684
20506.822460981584
19056.02978333782
11848.588950835217
641.0851723173025
32477.300767127854
833.5367699500441
46074.69512704597
34443.361441607456
9352.990880908546
29193.521377271136
7854.746385534249
12839.21980593526
6768.8787383384115
10080.157389407656
37482.728382904876
21988.473614951916
223.07663940700482
10870.42492650097
82251.90696067963
8419.185420851112
26286.73188201444
24973.624883209755
16362.505163592854
1688.4555794405612
86107.68866022784
908.3199787981478
33657.973077378134
19582.327539520727
29120.35079751313
4102.657103542499
27915.69430413036
16855.565866643017
64892.667973957316
33666.79877603207
5562.702758334093
29733.10233079906
13333.133891892121
3533.0757401563505
6662.385892348676
10226.75832370481
36721.71909704695
4846.587995358351
2589.7515982853065
2725.4752780916306
9101.597429533114
47981.35375130671
44802.5378922049
16210.391964453423
8292.291643509214
15724.968121287104
5541.315989157183
3985.6780616514093
15180.80657164731
43486.60688295732
496.85740933247394
7020.322236473597
16166.426706092836
12575.162502793686
42142.5323856793
4196.632421423755
22933.049542575907
1374.1723074525896
36679.548624231786
3338.3067871334842
41974.77684826294
37611.74707156732
17355.96443921825
18759.7063981769
65010.89914757864
43498.07589004516
5975.622867193393
10479.436048752972
2669.633223409102
3844.605729643041
16309.633980315437
