ages in 100ps
10838.446815326868
23323.84394620965
13253.21806814647
24355.675555331753
2117.0689136516635
36230.80502856217
2514.6365346274733
6005.6061376734115
53235.12551556481
24342.498434870282
37817.411700274475
2766.1898748981102
580.8483511530414
36609.36871374668
12470.921667380575
71714.15105669634
36073.972496833325
36695.24445650252
16282.275316244302
1031.9153746228967
4264.220865234313
2301.5364053519543
20613.212681672885
34766.77144456745
29284.197826748543
10948.610710333778
3786.768045139702
4685.275201959912
25332.178198155874
10128.764015308658
1105.382562932146
63160.89413788283
9326.5341638093
11865.733064801336
4507.516557941126
6566.84864750317
13687.448757844726
75351.68970176979
7924.346075062019
22838.053130993045
28857.278199430377
11080.479251193003
8989.733572897972
2503.4029536414682
39088.4417557411
12047.458900218939
1265.313151385465
7131.428892145888
20480.70083229473
4874.744770456977
9422.801421126513
1160.1839972163139
2782.5164441058946
1217.8981647496564
83637.383258052
11230.138188171868
3328.048268057119
28370.279055591927
22757.023223687782
89210.37286624947
33295.282007637674
3902.592758130853
17635.958602169678
10989.677701131059
39843.440514458394
27811.694154305864
12438.486850346075
29351.926104531944
21745.15694917665
6644.185829295446
15764.07848137175
23098.403508023963
10283.006113815698
3669.152368817501
6393.158959481235
739.671472552615
22789.25474624932
45529.80687243803
30086.5860656792
39846.709337818516
12380.672966470076
12400.768914239432
2617.703332932587
11897.504818476931
5990.586944861036
24981.050954398197
66407.65973557232
11838.86279174034
14924.76366644694
26007.167091279403
9698.921974395515
2458.4571833104956
31415.67988729677
8447.936021272859
8939.464799818363
4587.909572443155
24396.35339882855
38002.27870597531
22233.003774814017
5314.1416154004255
22810.044299024576
27295.022992647668
59311.3048503569
51962.01834795186
14151.607011232822
36256.17927384908
4081.9227985297434
19613.516471926145
20217.99457308004
9153.86491744619
31608.313946176328
21505.52859545472
52380.61230502082
20470.452686917553
5540.092130306848
1927.3544204990333
42592.54937290505
12841.233566807132
24230.09362648706
57056.85907153063
1229.4629393196772
522.8891758483956
19394.755886809726
13653.447224268986
34442.62833750037
34118.52691522981
5515.32019140044
22694.14900463855
15869.68487255618
17297.382425379677
3409.9434996261193
7604.524532192919
26989.475474221468
12564.649297191538
11963.259472985304
19613.965412760484
6022.372869656439
4701.232266858837
12040.154596361852
19858.725309699686
32192.232299517593
223.82154922635257
55627.70352660649
29955.493763112892
53770.75866542423
20392.177449286723
6812.900536550429
5103.826946014911
16039.857739473577
7213.415627471913
27614.45770157874
23337.688537064914
15509.01808542538
52220.99870143313
12659.410223376919
25191.46315068034
27235.21341482511
3569.512932293188
7097.101036596992
9846.261875110731
12141.762257775394
20481.708265822537
18695.59750246136
33301.6924276166
1376.9424386427825
7978.582281946601
24008.32073836217
12274.627879859032
20605.54876198979
63526.15357101152
13293.10239541999
22232.264596213157
10644.892755684707
11497.29837228229
2227.990147388061
186.53292245952662
27175.708972280765
12817.172330313055
1403.432197048896
5488.483745578344
8565.418044415976
4776.52562282847
5882.267137427585
662.5019348947849
35724.0437293119
29761.64181191051
52454.882116356
10321.270522841476
2588.7489419673193
18541.1553122099
4084.695641908699
79701.70295016623
48303.411700274475
1708.8086211675954
32680.115176762007
38945.21483625006
35.22885921415937
3729.361413071958
3142.4850224818183
79862.0975266743
11367.195979927012
14805.726485472918
8349.948139117843
9432.965412760484
18107.480019588806
5268.608928159811
12676.227626262624
10903.400694355965
50432.593801329014
4758.787803364625
3819.5771461890968
39190.88625489744
17904.53026464748
12630.594469525999
48730.6873838444
31779.803096462187
94196.9816766598
3858.5508542687057
15023.461997205435
4519.538079981371
29087.384296782246
26528.04522015623
28383.407446858346
1761.0614548286183
82710.6768983413
58659.76629127453
42517.899977799134
14218.689963842518
4493.0471474874375
77281.97511822249
27880.58103119598
9791.6956419087
7202.203912500461
41659.637910301775
3400.477159175499
13213.644621807642
1992.24913521582
86024.98102156483
24327.316181352646
18926.0462382728
56961.46526700671
2523.046807287449
1773.6385997292596
1262.8574770679556
22776.592758130853
9225.067457508567
11923.88935623928
2221.716966661272
790.0215053704771
17544.096325116534
47204.10812266977
31112.191317179182
4089.3127004014905
38829.025600374545
26170.656294254288
15619.064750854986
11093.846845993714
742.6098381484333
1958.925553546138
2781.8234641105664
12122.03680477658
23962.327479098727
12944.674101001572
7767.372469620579
18028.403153400926
5088.478240507773
55099.74810567894
4925.909004167966
10660.805860558316
21819.021332179174
22969.490653810404
30962.923195188323
1730.4625522024426
33579.18928716816
16160.78105185718
34253.140915478885
3265.5569184144647
35153.30411390905
2955.645815426377
10052.076220566432
30711.810683597967
74989.71153541311
1475.9721358146355
30967.187523927227
38166.687355773356
26611.489667587313
18970.282794735936
43054.98172305078
12700.236833959774
14787.57726756815
10981.324420679513
28618.440258024668
81195.91177701991
76802.6869187158
172.20495694421538
90878.83355396209
38598.516645521064
7220.090011288781
997.3162054947394
8191.163608354045
28422.73562239224
21449.48786350102
19445.05733967082
6395.013083146861
47530.21608375972
52284.42166632284
56999.08109129138
25472.36565568136
6528.898164749657
76526.47562248696
6587.871294000033
33649.493857076
10684.33029711144
7981.631541440489
11376.058707934955
4600.60360658895
78608.42538681377
4541.790275041129
5981.959703414572
49218.10692499115
19645.240645374077
72579.88396953513
1667.6046225190107
9466.8608325087
29342.87324902955
20981.528313965304
22109.56912219913
20713.654170106827
64457.715123578775
2926.538539004783
35221.84510618925
28643.071582464978
2647.2897029696464
13923.815798190753
3617.1629810835802
80546.91909029658
39036.55264720773
18011.64979678877
10035.765742422802
46622.548138401864
98799.39831766744
13112.53640962887
57632.64999290937
19664.407211661182
43509.72530969969
22380.70435831517
12190.602830926957
20783.19656358946
5535.117804239801
1075.5185044137438
950.0817759839929
9531.046069852086
21226.25592638505
9271.464799818363
2301.087179070279
11922.921145450211
25470.3529724293
14121.188633920636
6858.5901000021
2853.27636998699
12382.640657704871
15023.539754564183
14000.76491363844
83314.93932642724
55981.353125031936
23425.915386004293
1677.9965805111437
1067.9116586355412
13521.612273074246
24889.262463954412
523.2049569442154
27536.06694805599
7781.3957214864
8228.558488918752
9311.405291514482
12363.712134092935
15779.026698212812
7595.674671300692
13931.34875165006
49276.31572382238
10653.451444165032
34372.737671799376
34549.44006907359
12871.418044415976
14169.632078474406
4669.151423960132
7020.76343958942
30338.76477770042
1185.9547476183293
14492.074171277483
30828.55922996369
67925.33640079781
23787.55928787528
276.80749159099025
6515.413073151101
32064.470438124226
26117.308683444688
372.4145429380917
16316.077326643139
74666.4204619205
31632.806125506784
15203.72321602601
143.00383319456262
517.4129160769533
20897.571364255018
21124.227294489498
26009.653017496385
18260.39051316301
30261.026190136774
29619.743284904027
11806.889682787798
315.576025488034
13230.01452134307
6067.3200724657145
2201.126186572883
60472.25702944152
18370.292647717917
4623.028344565282
609.5735615050556
80557.00859528498
1510.9895770694895
6742.170507764456
32326.71585413534
38550.81522430443
56742.838839068485
21792.925026337678
1834.8673982465666
12218.459378580867
22043.110306141938
36182.779221147466
