Zenith Angles / Radians,Energies / MeV
0.2989248849385528,3991.9365316531653
0.49967096254068,3412.491403540354
0.42206408056263167,4771.190324632464
0.09110073905836039,4641.314692469247
0.28303099404970117,525.256196219622
0.7428321545718546,555.227495949595
0.09627896448484348,4141.793030303031
0.266627521136478,914.883092709271
0.4535299507008634,365.40926432643266
0.22348637659466405,5150.826787878788
0.11363250380099803,2583.285444344435
0.12082416950230258,585.198795679568
0.29427480087409036,23133.606625862587
0.2774832930466738,3282.6157713771377
0.6319818698263798,255.51449864986503
0.703037650312088,23663.099587758777
0.11457981987075473,3572.3383354335433
0.018210483957595017,1334.4812889288928
0.16988001384193535,8997.143586558655
0.36348219280759586,4791.171191119113
0.5450297678397718,785.0074605460546
1.0376903191936095,824.969193519352
0.5708067895844797,794.997893789379
1.0172761280048654,2503.3619783978397
0.6739533787943589,655.1318283828383
0.4588623407396407,9956.225177917793
0.14018151109433521,1394.4238883888388
0.4731992727418428,415.3614305430544
0.8765939466418606,695.0935613561356
0.7837301691199531,2493.3715451545154
0.5028637116615466,2183.668114611461
0.11130967541492505,1134.6726240624062
0.3106643997808998,1933.9072835283528
0.10343354252247804,924.8735259525953
0.9381447909162883,1594.2325532553255
0.05664255914924508,944.854392439244
0.9389638140918808,525.256196219622
0.09176347226070639,2463.4002454245424
0.5853205429048183,3232.663605160516
0.40544782237648647,8337.77499249925
1.0842696700481438,3002.8836405640563
0.23544135978134828,2453.409812181218
0.014685990555034355,235.53363216321634
0.03825816871236176,884.911792979298
0.15258792561506493,715.0744278427843
0.0023207646229872125,3222.673171917192
0.8475509185672093,405.37099729973
0.1934362138837366,515.2657629762977
0.3436661280958731,2393.467212721272
0.17486445186306787,755.0361608160816
0.6211764069446012,2263.5915805580557
0.9001525855849675,2743.1323762376237
0.23162888725927044,2303.553313531353
0.8001119392552449,285.485798379838
0.45061031884282643,175.59103270327034
0.30290104974693915,1224.5865232523252
0.5929200368898004,4781.180757875788
0.7543433413676052,475.3040300030003
0.6993291671752094,31905.20701350135
1.1799559240991302,345.428397839784
0.1764422198074618,785.0074605460546
0.19759624688138006,4881.085090309031
0.8484260260198583,2613.2567440744074
0.6738855601338082,3931.9939321932193
0.2708376630940871,5560.434550855086
0.9911962550091757,5580.415417341735
0.054539849279944555,5280.702420042005
0.36211592550334426,4951.018123012302
0.1503605492453889,5770.233648964897
0.4615288498739178,1454.3664878487848
0.4859995263832274,24282.506448844884
0.902661465891608,1913.926417041704
0.37378797755585796,9176.971384938493
0.9564787908673172,525.256196219622
0.541261033116361,465.313596759676
0.8895964333632038,4271.668662466247
0.6103852562179747,1953.8881500150014
1.0825966781909113,3872.0513327332733
0.22821073019105922,944.854392439244
0.8318131225969695,375.399697569757
0.4881601583564441,2013.8307494749474
0.6311057700605861,6179.841411941195
1.00632195600928,8597.526256825682
0.48171865628889576,4121.812163816382
1.09326405457666,3622.290501650165
0.9706763343137782,3112.778406240624
0.2631370083641129,1224.5865232523252
0.3657626123600784,375.399697569757
0.15277234593026562,435.342297029703
0.9567083257310425,1454.3664878487848
0.725659936280264,6919.133471947195
0.40663147856796217,415.3614305430544
0.15200637369077455,794.997893789379
