initial energies / MeV,final energies / MeV,energy losses / MeV
381.7062341246825,371.3094230396946,10.396811084987917
383.7040740814816,373.3391152290036,10.364958852478026
385.7019140382808,375.3684947157091,10.333419322571672
387.6997539950799,377.3975677879749,10.302186207105024
389.69759395187907,379.4263405515421,10.271253400336946
391.6954339086782,381.4548189364656,10.240614972212597
393.6932738654773,383.48300870353233,10.21026516194496
395.69111382227646,385.5109154504368,10.180198371839651
397.6889537790756,387.5385446176404,10.150409161435164
399.68679373587474,389.5659014940215,10.120892241853255
401.68463369267386,391.5929912222427,10.091642470431168
403.682473649473,393.6198188039141,10.062654845558939
405.68031360627214,395.64638910453897,10.033924501733168
407.67815356307125,397.672706858225,10.005446704846236
409.6759935198704,399.6987766722348,9.977216847635589
411.67383347666953,401.7246030313108,9.94923044535875
413.6716734334687,403.7501903018576,9.921483131611126
415.6695133902678,405.7755427359227,9.893970654345082
417.667353347067,407.80066447504095,9.866688872026032
419.6651933038661,409.8255595538978,9.8396337499683
421.6630332606652,411.8502319038695,9.812801356795717
423.66087321746437,413.87468535641125,9.786187861053122
425.6587131742635,415.8989236463034,9.759789527960095
427.65655313106265,417.9229504147998,9.733602716262851
429.65439308786176,419.94676921260464,9.707623875257127
431.65223304466093,421.9703835027917,9.681849541869212
433.65007300146004,423.9937966635585,9.656276337901545
435.64791295825916,426.0170119909111,9.630900967348055
437.6457529150583,428.04003270123474,9.605720213823588
439.64359287185744,430.0628619337597,9.580730938097759
441.6414328286566,432.08550275294857,9.555930075708034
443.6392727854557,434.10795815078853,9.531314634667183
445.6371127422549,436.13023104898605,9.506881693268838
447.634952699054,438.15232430111575,9.482628397938242
449.6327926558531,440.17424069465113,9.458551961201977
451.6306326126523,442.1959829529387,9.434649659713557
453.6284725694514,444.21755373711363,9.410918832337757
455.62631252625056,446.2389556479185,9.38735687833207
457.62415248304967,448.2601912274929,9.363961255556774
459.62199243984884,450.2812629610489,9.340729478799915
461.61983239664795,452.30217327854984,9.317659118098106
463.61767235344706,454.32292455627595,9.294747797171112
465.61551231024623,456.3435191183799,9.27199319186633
467.61335226704534,458.36395923833726,9.249393028708084
469.6111922238445,460.38424714040576,9.22694508343875
471.6090321806436,462.4043850009887,9.204647179654899
473.60687213744274,464.42437494997085,9.182497187471881
475.6047120942419,466.44421907201416,9.16049302222774
477.602552051041,468.46391940779733,9.138632643243682
479.6003920078402,470.48347795522267,9.116914052617517
481.5982319646393,472.50289667057643,9.095335294062863
483.59607192143847,474.52217746965795,9.073894451780518
485.5939118782376,476.5413222288681,9.052589649369452
487.5917518350367,478.56033278626086,9.031419048775831
489.58959179183586,480.5792109425659,9.01038084926995
491.58743174863497,482.59795846216394,8.989473286471025
493.58527170543414,484.61657707405897,8.968694631375172
495.58311166223325,486.63506847278603,8.948043189447219
497.5809516190324,488.6534343193194,8.927517299713031
499.57879157583153,490.67167624192194,8.907115333909587
501.57663153263064,492.68979583700633,8.886835695624313
503.5744714894298,494.7077946699301,8.86667681949973
505.5723114462289,496.7256742757936,8.846637170435315
507.5701514030281,498.7434361601962,8.826715242831881
509.5679913598272,500.76108179998533,8.80690955984187
511.5658313166264,502.7786126439682,8.787218672658184
513.5636712734255,504.7960301136085,8.767641159817003
515.5615112302246,506.8133356037034,8.748175626521174
517.5593511870238,508.8305304830336,8.728820703990209
519.5571911438228,510.84761609500043,8.709575048822387
521.555031100622,512.8645937582481,8.690437342373912
523.5528710574212,514.8814647672515,8.67140629016967
525.5507110142203,516.8982303929015,8.652480621318773
527.5485509710195,518.9148918830663,8.63365908795322
529.5463909278185,520.9314504631467,8.614940464671804
531.5442308846177,522.9479073365956,8.596323548022156
533.5420708414168,524.9642636854361,8.577807155980736
535.5399107982159,526.9805206707737,8.55939012744227
537.5377507550152,528.9966794332566,8.541071321758523
539.5355907118143,531.012741093585,8.522849618229316
541.5334306686134,533.0287067529432,8.504723915670183
543.5312706254125,535.0445774934602,8.48669313195228
545.5291105822116,537.0603543786282,8.468756203583439
547.5269505390108,539.0760384537383,8.450912085272535
549.52479049581,541.0916307462962,8.43315974951372
551.5226304526091,543.1071322663988,8.415498186210243
553.5204704094083,545.1225440071418,8.397926402266535
555.5183103662073,547.1378669449982,8.380443421209065
557.5161503230065,549.1531020401669,8.3630482828396
559.5139902798056,551.1682502369493,8.345740042856278
561.5118302366047,553.1833124640826,8.328517772522105
563.509670193404,555.1982896350971,8.311380558306837
565.507510150203,557.2131826486113,8.294327501591624
567.5053501070022,559.2279923887012,8.277357718301005
569.5031900638013,561.2427197251685,8.260470338632786
571.5010300206004,563.2573655138691,8.243664506731307
573.4988699773996,565.2719305969919,8.22693938040777
575.4967099341986,567.286415803379,8.210294130819648
577.4945498909979,569.3008219487627,8.193727942235114
579.492389847797,571.3151498360747,8.177240011722233
581.4902298045961,573.3294002556917,8.160829548904417
583.4880697613953,575.3435739857101,8.144495775685186
585.4859097181943,577.3576717921862,8.128237926008069
587.4837496749935,579.3716944293932,8.112055245600345
589.4815896317926,581.3856426400557,8.095946991736923
591.4794295885918,583.3995171555833,8.079912433008417
593.477269545391,585.4133186963109,8.063950849080129
595.47510950219,587.4270479716988,8.048061530491168
597.4729494589892,589.4407056805802,8.032243778408997
599.4707894157883,591.4542925113476,8.016496904440714
601.4686293725874,593.4678091421717,8.000820230415684
603.4664693293867,595.4812562412004,7.985213088186242
605.4643092861858,597.4946344667613,7.9696748194244265
607.4621492429849,599.5079444675465,7.95420477543837
609.459989199784,601.5211868827956,7.938802316988358
611.4578291565831,603.5343623425034,7.9234668140796884
613.4556691133823,605.5474714675663,7.908197645816017
615.4535090701814,607.5605148699733,7.892994200208136
617.4513490269806,609.5734931529917,7.877855873988892
619.4491889837798,611.5864069112902,7.862782072489608
621.4470289405788,613.5992567311458,7.8477722094329465
623.444868897378,615.6120431905849,7.8328257067930736
625.4427088541771,617.6247668595215,7.817941994655598
627.4405488109762,619.6374282999482,7.803120511028055
629.4383887677753,621.6500280660478,7.7883607017275835
631.4362287245746,623.6625667043503,7.773662020224265
633.4340686813737,625.6750447538776,7.7590239274960595
635.4319086381728,627.6874627462737,7.74444589189909
637.4297485949719,629.6998212059548,7.729927389017121
639.427588551771,631.7121206502168,7.715467901554234
641.4254285085702,633.724361589388,7.701066919182267
643.4232684653693,635.7365445269423,7.686723938427008
645.4211084221685,637.7486699596254,7.6724384625430275
647.4189483789676,639.7607383775696,7.658210001397947
649.4167883357667,641.7727502644282,7.644038071338514
651.4146282925659,643.7847060974614,7.629922195104541
653.412468249365,645.796606347681,7.61586190168407
655.4103082061641,647.8084514799411,7.601856726222991
657.4081481629632,649.820241953052,7.587906209911239
659.4059881197625,651.8319782198878,7.574009899874682
661.4038280765616,653.8436607274795,7.560167349082121
663.4016680333607,655.8552899171215,7.546378116239225
665.3995079901598,657.8668662244793,7.532641765680523
667.3973479469589,659.8783900796761,7.518957867282779
669.3951879037581,661.8898619073783,7.505325996379838
671.3930278605573,663.9012821269253,7.491745733632001
673.3908678173564,665.9126511523655,7.478216664990896
675.3887077741555,667.9239693925854,7.4647383815701005
677.3865477309546,669.9352372513953,7.451310479559311
679.3843876877538,671.9464551275853,7.43793256016852
681.3822276445529,673.9576234150403,7.424604229512624
683.380067601352,675.9687425027992,7.411325098552879
685.3779075581512,677.9798127751617,7.39809478298946
687.3757475149504,679.990834611722,7.384912903228383
689.3735874717495,682.0018083874938,7.37177908425565
691.3714274285486,684.0127344729607,7.358692955587912
693.3692673853477,686.023613234142,7.345654151205736
695.3671073421468,688.0344450326869,7.33266230945992
697.364947298946,690.0452302259399,7.319717073006132
699.3627872557452,692.055969166983,7.3068180887621565
701.3606272125443,694.0666622047353,7.293965007808993
703.3584671693434,696.0773096840256,7.281157485317749
705.3563071261425,698.0879119456146,7.268395180527932
707.3541470829417,700.0984693263032,7.2556777566385335
709.3519870397408,702.1089821589678,7.2430048807730145
711.34982699654,704.1194507726366,7.230376223903363
713.3476669533391,706.129875492538,7.217791460801095
715.3455069101383,708.1402566401766,7.2052502699616525
717.3433468669374,710.1505945333714,7.192752333565977
719.3411868237365,712.1608894863201,7.180297337416391
721.3390267805356,714.171141809662,7.167884970873615
723.3368667373347,716.1813518105299,7.155514926804813
725.334706694134,718.1915197925919,7.143186901542094
727.3325466509331,720.2016460561201,7.1309005948129425
729.3303866077322,722.2117308980253,7.1186557097069
731.3282265645313,724.2217746119308,7.106451952600537
733.3260665213304,726.2317774881938,7.094289033136647
735.3239064781296,728.2417398139797,7.082166664149895
737.3217464349287,730.2516618732967,7.070084561632029
739.3195863917279,732.2615439470427,7.058042444685157
741.317426348527,734.2713863130441,7.046040035482861
743.3152663053261,736.281189246134,7.0340770591921
745.3131062621253,738.2909530181537,7.022153243971616
747.3109462189244,740.3006778980157,7.010268320908722
749.3087861757235,742.3103641517523,6.998422023971216
751.3066261325226,744.320012042557,6.986614089965656
753.3044660893219,746.3296218308085,6.974844258513372
755.302306046121,748.3391937741254,6.963112271995556
757.3001460029201,750.3487281274084,6.951417875511652
759.2979859597192,752.3582251428722,6.939760816846956
761.2958259165183,754.3676850700867,6.928140846431575
763.2936658733175,756.3771081560008,6.916557717316778
765.2915058301166,758.3864946450182,6.905011185098488
767.2893457869158,760.3958447789835,6.8935010079322865
769.2871857437149,762.4051587972505,6.882026946464407
771.285025700514,764.4144369367212,6.870588763792739
773.2828656573132,766.4236794318456,6.859186225467624
775.2807056141123,768.4328865146898,6.847819099422509
777.2785455709114,770.442058414967,6.836487155944383
779.2763855277105,772.4511953600351,6.825190167675487
781.2742254845098,774.4602975749788,6.813927909531003
783.2720654413089,776.4693652826011,6.8027001587078075
785.269905398108,778.4783987034851,6.7915066946228535
787.2677453549071,780.487398055986,6.780347298921129
789.2655853117062,782.4963635563031,6.769221755403123
791.2634252685054,784.5052954184836,6.758129850021874
793.2612652253046,786.5141938544559,6.74707137084863
795.2591051821037,788.5230590740719,6.736046108031815
797.2569451389028,790.5318912851052,6.72505385379759
799.2547850957019,792.5406906933085,6.714094402393357
801.2526250525011,794.5494575024239,6.703167550077183
803.2504650093002,796.5581919142178,6.692273095082442
805.2483049660993,798.5668941285011,6.681410837598264
807.2461449228985,800.5755643431676,6.670580579730881
809.2439848796977,802.5842027541914,6.65978212550624
811.2418248364968,804.5928095556798,6.649015280817025
813.2396647932959,806.6013849398843,6.638279853411632
815.237504750095,808.6099290972278,6.627575652867222
817.2353447068941,810.618442216339,6.616902490555162
819.2331846636934,812.6269244840513,6.6062601796420495
821.2310246204925,814.6353760854439,6.595648535048554
823.2288645772916,816.6437972038586,6.585067373432935
825.2267045340907,818.6521880209248,6.574516513165918
827.2245444908898,820.6605487165826,6.563995774307159
829.222384447689,822.6688794690956,6.553504978593423
831.2202244044881,824.677180455078,6.543043949410162
833.2180643612872,826.6854518495212,6.532612511766047
835.2159043180864,828.6936938258035,6.522210492282852
837.2137442748855,830.7019065557172,6.511837719168284
839.2115842316847,832.7100902094809,6.501494022203815
841.2094241884838,834.7182449557738,6.49117923271001
843.2072641452829,836.7263709617395,6.480893183543458
845.205104102082,838.7344683930063,6.4706357090757365
847.2029440588813,840.7425374137215,6.460406645159765
849.2007840156804,842.7505781865462,6.45020582913412
851.1986239724795,844.7585908726973,6.440033099782227
853.1964639292786,846.7665756319427,6.429888297335879
855.1943038860777,848.7745326226446,6.419771263433063
857.1921438428769,850.7824620017408,6.409681841136148
859.189983799676,852.7903639248049,6.399619874871178
861.1878237564752,854.7982385460261,6.389585210449013
863.1856637132743,856.8060860182394,6.379577695034868
865.1835036700734,858.8139064929533,6.369597177120113
867.1813436268726,860.8217001203541,6.359643506518523
869.1791835836717,862.829467049307,6.349716534364688
871.1770235404708,864.8372074274109,6.3398161130598965
873.1748634972699,866.8449214009697,6.329942096300215
875.1727034540692,868.8526091150372,6.320094339031925
877.1705434108683,870.8602707134238,6.310272697444475
879.1683833676674,872.8679063387044,6.300477028962973
881.1662233244665,874.8755161322381,6.29070719222841
883.1640632812656,876.8831002341899,6.280963047075716
885.1619032380648,878.8906587835257,6.271244454539101
887.159743194864,880.8981919180529,6.261551276811019
889.1575831516631,882.9056997744034,6.251883377259674
891.1554231084622,884.9131824880632,6.242240620399002
893.1532630652613,886.9206401933905,6.232622871870831
895.1511030220605,888.9280730236235,6.223029998437028
897.1489429788596,890.935481110888,6.21346186797166
899.1467829356587,892.9428645862112,6.2039183494475765
901.1446228924578,894.9502235795485,6.194399312909354
903.1424628492571,896.9575582197651,6.184904629491939
905.1403028060562,898.9648686346878,6.175434171368352
907.1381427628553,900.9721549510829,6.165987811772425
909.1359827196544,902.9794172946874,6.156565424966971
911.1338226764535,904.9866557902135,6.147166886240029
913.1316626332527,906.9938705613552,6.137792071897593
915.1295025900519,909.0010617308097,6.128440859242119
917.127342546851,911.008229420287,6.119113126564002
919.1251825036501,913.0153737505217,6.109808753128391
921.1230224604492,915.0224948412628,6.100527619186437
923.1208624172484,917.0295928113128,6.091269605935622
925.1187023740475,919.0366677785336,6.08203459551396
927.1165423308466,921.0437198598352,6.072822471011477
929.1143822876458,923.05074917121,6.063633116435767
931.1122222444449,925.0577558277266,6.054466416718242
933.1100622012441,927.0647399435617,6.045322257682415
935.1079021580432,929.0717016319712,6.03620052607198
937.1057421148423,931.0786410053508,6.027101109491468
939.1035820716414,933.0855581751921,6.0180238964493356
941.1014220284407,935.0924532521361,6.008968776304528
943.0992619852398,937.0993263459541,5.999935639285695
945.0971019420389,939.1061775655771,5.990924376461749
947.094941898838,941.113007019082,5.981934879755954
949.0927818556371,943.1198148137235,5.972967041913648
951.0906218124363,945.1266010559273,5.964020756509058
953.0884617692354,947.1333658513162,5.955095917919266
955.0863017260345,949.1401093046788,5.946192421355704
957.0841416828337,951.1468315200386,5.937310162795029
959.0819816396328,953.1535326006021,5.928449039030625
961.079821596432,955.1602126488199,5.919608947612119
963.0776615532311,957.1668717663416,5.910789786889495
965.0755015100302,959.1735100540691,5.901991455961138
967.0733414668293,961.1801276121419,5.893213854687474
969.0711814236286,963.1867245399612,5.884456883667326
971.0690213804277,965.1933009361621,5.875720444265539
973.0668613372268,967.1998568986623,5.867004438564436
975.0647012940259,969.2063925246496,5.858308769376322
977.062541250825,971.212907910594,5.84963334023098
979.0603812076242,973.2194031522416,5.840978055382607
981.0582211644233,975.2258783446467,5.832342819776613
983.0560611212225,977.232333582161,5.823727539061451
985.0539010780216,979.2387689584472,5.8151321195744
987.0517410348207,981.2451845664779,5.806556468342819
989.0495809916199,983.2515804985485,5.798000493071413
991.047420948419,985.2579568462944,5.789464102124612
993.0452609052181,987.2643137006673,5.780947204550785
995.0431008620172,989.2706511519934,5.772449710023807
997.0409408188165,991.276969289909,5.763971528907518
999.0387807756156,993.2832682034375,5.755512572178077
1001.0366207324147,995.2895479809509,5.747072751463747
1003.0344606892138,997.2958087101871,5.738651979026713
1005.0323006460129,999.3020504782605,5.730250167752388
1007.0301406028121,1001.3082733716698,5.721867231142369
1009.0279805596113,1003.3144774762993,5.7135030833119345
1011.0258205164104,1005.3206628774203,5.705157638990045
1013.0236604732095,1007.3268296597089,5.696830813500583
1015.0215004300086,1009.332977907246,5.688522522762582
1017.0193403868078,1011.3391077035096,5.680232683298186
1019.0171803436069,1013.3452191314103,5.6719612121966065
1021.015020300406,1015.3513122732703,5.663708027135726
1023.0128602572051,1017.3573872108371,5.655473046368002
1025.0107002140044,1019.3634440252995,5.647256188704887
1027.0085401708034,1021.3694827972654,5.63905737353798
1029.0063801276026,1023.3755036068179,5.630876520784682
1031.0042200844018,1025.3815065334486,5.622713550953222
1033.0020600412008,1027.387491656127,5.614568385073881
1034.999899998,1029.3934590532804,5.6064409447196795
1036.9977399547993,1031.3994088027966,5.598331152002629
1038.9955799115983,1033.4053409820217,5.5902389295765715
1040.9934198683973,1035.411255667789,5.582164200608304
1042.9912598251965,1037.4171529364176,5.5741068887789424
1044.9890997819957,1039.4230328636677,5.566066918328033
1046.9869397387947,1041.4288955248426,5.558044213952144
1048.984779695594,1043.4347409947018,5.550038700892173
1050.9826196523932,1045.4405693475185,5.542050304874692
1052.9804596091922,1047.446380657056,5.534078952136269
1054.9782995659914,1049.452174996601,5.526124569390504
1056.9761395227906,1051.4579524389349,5.518187083855764
1058.9739794795896,1053.463713056358,5.510266423231542
1060.9718194363886,1055.4694569206974,5.502362515691175
1062.969659393188,1057.4751841033135,5.494475289874572
1064.967499349987,1059.4808946750632,5.48660467492391
1066.965339306786,1061.486588706367,5.478750600419062
1068.9631792635853,1063.4922662671536,5.470912996431707
1070.9610192203845,1065.4979274269408,5.463091793443709
1072.9588591771835,1067.503572254748,5.455286922435562
1074.9566991339827,1069.5092008191511,5.447498314831591
1076.954539090782,1071.5148131882859,5.439725902496093
1078.952379047581,1073.5204094298626,5.431969617718323
1080.95021900438,1075.5259896111256,5.424229393254336
1082.9480589611794,1077.5315537988986,5.416505162280828
1084.9458989179784,1079.5371020595574,5.408796858421056
1086.9437388747774,1081.5426344590803,5.401104415697091
1088.9415788315766,1083.5481510630016,5.393427768575066
1090.9394187883759,1085.553651936447,5.385766851928793
1092.9372587451749,1087.5591371441055,5.378121601069324
1094.935098701974,1089.5646067502869,5.3704919516872
1096.9329386587733,1091.5700608188486,5.362877839924749
1098.9307786155723,1093.5754994133038,5.355279202268548
1100.9286185723715,1095.5809225967032,5.34769597566833
1102.9264585291708,1097.5863304317297,5.340128097441038
1104.9242984859698,1099.5917229806596,5.33257550531016
1106.9221384427688,1101.597100305404,5.3250381373648
1108.919978399568,1103.602462467453,5.3175159321149295
1110.9178183563672,1105.6078095279204,5.310008828446826
1112.9156583131662,1107.6131415475672,5.302516765598966
1114.9134982699654,1109.6184585867268,5.295039683238656
1116.9113382267647,1111.6237607053984,5.287577521366302
1118.9091781835637,1113.6290479631837,5.280130220379988
1120.9070181403629,1115.6343204193493,5.272697721013628
1122.904858097162,1117.639578132752,5.265279964410183
1124.902698053961,1119.644821161929,5.257876892032073
1126.90053801076,1121.650049565014,5.250488445746214
1128.8983779675596,1123.6552633998301,5.243114567729435
1130.8962179243586,1125.6604627238132,5.235755200545327
1132.8940578811576,1127.6656475940636,5.228410287093993
1134.8918978379568,1129.6708180673345,5.221079770622282
1136.889737794756,1131.675974200033,5.213763594723105
1138.887577751555,1133.6811160482205,5.206461703334526
1140.8854177083542,1135.686243667623,5.199174040731123
1142.8832576651535,1137.6913571136274,5.191900551526032
1144.8810976219524,1139.6964564412929,5.1846411806595825
1146.8789375787517,1141.7015417053444,5.177395873407249
1148.8767775355507,1143.7066129601856,5.170164575365106
1150.87461749235,1145.7116702598698,5.1629472324800645
1152.8724574491491,1147.7167136581609,5.155743790988254
1154.8702974059481,1149.7217432085042,5.1485541974439
1156.8681373627473,1151.726758963984,5.141378398763436
1158.8659773195463,1153.7317609774168,5.134216342129548
1160.8638172763456,1155.7367493012794,5.127067975066211
1162.8616572331448,1157.741723987755,5.119933245389802
1164.8594971899438,1159.7466850887095,5.11281210123434
1166.857337146743,1161.7516326557168,5.105704491026245
1168.855177103542,1163.7565667400258,5.098610363516173
1170.8530170603412,1165.7614873926054,5.091529667735813
1172.8508570171405,1167.7663946641244,5.084462353016079
1174.8486969739395,1169.7712886049412,5.077408368998249
1176.8465369307387,1171.7761692651611,5.070367665577578
1178.8443768875377,1173.7810366945444,5.063340192993337
1180.842216844337,1175.785890942598,5.056325901739001
1182.8400568011361,1177.7907320585425,5.049324742593626
1184.8378967579351,1179.7955600912999,5.042336666635265
1186.8357367147344,1181.8003750895225,5.035361625211863
1188.8335766715334,1183.8051771015819,5.028399569951489
1190.8314166283326,1185.8099661755755,5.021450452757108
1192.8292565851318,1187.814742359307,5.014514225824769
1194.8270965419308,1189.8195057003418,5.007590841589035
1196.82493649873,1191.8242562459393,5.000680252790744
1198.8227764555293,1193.8289940431034,4.993782412425844
1200.8206164123283,1195.8337191386,4.986897273728346
1202.8184563691275,1197.8384315788792,4.980024790248308
1204.8162963259265,1199.8431314101651,4.973164915761345
1206.8141362827257,1201.847818678415,4.966317604310689
1208.811976239525,1203.8524934293284,4.959482810196505
1210.809816196324,1205.8571557083349,4.952660487989078
1212.8076561531232,1207.861805560618,4.945850592505167
1214.8054961099222,1209.8664430311228,4.939053078799361
1216.8033360667214,1211.8710681645327,4.9322679021886415
1218.8011760235206,1213.8756810052773,4.925495018243282
1220.7990159803196,1215.8802815975498,4.918734382769799
1222.7968559371188,1217.884869985271,4.911985951847782
1224.7946958939178,1219.889446212176,4.905249681741907
1226.792535850717,1221.8940103217074,4.898525529009703
1228.7903758075163,1223.8985623570768,4.891813450439486
1230.7882157643153,1225.9031023612877,4.885113403027617
1232.7860557211145,1227.9076303770635,4.878425344051038
1234.7838956779135,1229.9121464469524,4.871749230961086
1236.7817356347127,1231.916650613196,4.865085021516734
1238.779575591512,1233.9211429178729,4.858432673639072
1240.777415548311,1235.925623402799,4.851792145512036
1242.7752555051102,1237.9300921095594,4.845163395550799
1244.7730954619092,1239.9345490795426,4.8385463823665305
1246.7709354187084,1241.9389943538808,4.831941064827561
1248.7687753755076,1243.9434279735087,4.825347401998897
1250.7666153323066,1245.9478499791223,4.81876535318429
1252.7644552891059,1247.9522604112155,4.812194877890306
1254.7622952459049,1249.9566593100499,4.80563593585498
1256.760135202704,1251.9610467156838,4.799088487020299
1258.7579751595033,1253.9654226679593,4.792552491544029
