Zenith Angles / Radians,Energies / MeV
0.15481316646152146,829.8079807980798
1.1652297727474445,8867.663766376638
0.29930258377952634,6108.399839983998
0.31414738280988885,6318.343834383439
0.08212101811995817,6018.423842384238
0.8953554134325904,1099.7359735973596
0.27738845719831207,3858.9998999899994
0.04207000366911641,769.8239823982398
0.016688327518863993,1129.7279727972796
0.8938242038625814,6768.223822382238
0.5037482101526443,289.95199519951996
0.28303609378611266,7038.151815181518
0.09171553882078874,679.8479847984798
0.28666983945204305,1789.5519551955194
0.37900526234624415,3948.975897589759
0.06914738215397294,949.7759775977598
0.35953401379660715,6558.279827982798
0.5093266177351501,769.8239823982398
0.25464641856109543,19184.911491149116
0.21710253767972795,7667.983798379838
0.6868341111377034,409.9199919991999
0.06056533751128381,859.7999799979998
0.2765825504604243,289.95199519951996
1.1368302074369427,1399.6559655965598
0.5932591321118265,1279.6879687968797
0.3439569825096577,21974.167416741675
0.36071517247305573,110.0
0.5305892147331718,1729.5679567956795
0.15848868372769198,110.0
0.0730753939117085,110.0
0.103146761494105,43928.31083108311
0.8456599431973447,379.92799279928
0.520598359262665,589.8719871987198
0.35382011814938685,619.8639863986398
0.30217956829823944,9437.511751175118
0.054136084166236074,20834.471447144715
1.1904970513597644,979.7679767976798
0.6139275087175488,3918.983898389839
0.6108767143577777,709.8399839983998
0.5884570324599444,139.99199919992
0.28164194086777283,319.94399439943993
0.5376513423484441,6438.311831183119
0.14265543271658318,679.8479847984798
0.5278586596321976,1099.7359735973596
0.6705814316260971,439.9119911991199
0.6273933861262903,3169.183918391839
0.6869204755636271,6768.223822382238
0.7543857382519402,409.9199919991999
0.11188281666075452,2209.4399439943995
0.006181506861297787,1219.7039703970397
0.2617840310945622,1309.6799679967996
0.29952972603057293,2239.4319431943195
0.373057131569505,3169.183918391839
1.2068716202880463,2929.2479247924794
1.4503949263050977,1219.7039703970397
0.5184759463563555,4368.863886388639
0.5960832524699095,889.7919791979198
0.5437550905753304,12706.639663966396
0.31486304089759587,1009.7599759975997
0.3066716359172568,3739.031903190319
